Book_id,Title,Language_id,MRP,Publisher_id,Published_date,Volume,Status
717,Ms,3,408.86,2,"error: invalid date ""2023-09-20""",7,Available
718,Mr,5,537.94,3,"error: invalid date ""2023-09-20""",10,In Stock
719,Rev,3,876.48,3,"error: invalid date ""2023-09-20""",1,Available
720,Dr,3,235.49,4,"error: invalid date ""2023-09-20""",2,Out of Stock
721,Dr,5,861.34,3,"error: invalid date ""2023-09-20""",10,Available
722,Ms,5,135.16,5,"error: invalid date ""2023-09-20""",4,Out of Stock
723,Ms,4,284.1,3,"error: invalid date ""2023-09-20""",5,In Stock
724,Mrs,3,176.01,2,"error: invalid date ""2023-09-20""",1,Out of Stock
725,Rev,4,261.73,3,"error: invalid date ""2023-09-20""",4,Available
726,Mr,5,253.85,4,"error: invalid date ""2023-09-20""",1,Out of Stock
727,Mrs,5,8.4,2,"error: invalid date ""2023-09-20""",10,Available
728,Mr,4,394.59,5,"error: invalid date ""2023-09-20""",6,Available
729,Ms,5,978.94,1,"error: invalid date ""2023-09-20""",0,In Stock
730,Honorable,2,184.84,1,"error: invalid date ""2023-09-20""",6,Available
731,Honorable,3,985.06,5,"error: invalid date ""2023-09-20""",5,In Stock
732,Ms,2,78.36,2,"error: invalid date ""2023-09-20""",2,In Stock
733,Mrs,3,646.11,5,"error: invalid date ""2023-09-20""",5,Out of Stock
734,Dr,3,571.48,5,"error: invalid date ""2023-09-20""",10,In Stock
735,Rev,1,512.58,5,"error: invalid date ""2023-09-20""",3,Available
736,Honorable,5,158.37,3,"error: invalid date ""2023-09-20""",5,Available
737,Rev,3,890.63,4,"error: invalid date ""2023-09-20""",5,In Stock
738,Ms,3,251.16,3,"error: invalid date ""2023-09-20""",0,Available
739,Dr,1,965.81,1,"error: invalid date ""2023-09-20""",1,In Stock
740,Mr,2,144.54,1,"error: invalid date ""2023-09-20""",2,In Stock
741,Rev,4,702.18,1,"error: invalid date ""2023-09-20""",0,Out of Stock
742,Rev,2,228.09,3,"error: invalid date ""2023-09-20""",3,Available
743,Rev,1,574.65,2,"error: invalid date ""2023-09-20""",4,Available
744,Rev,5,390.69,2,"error: invalid date ""2023-09-20""",3,Available
745,Honorable,4,946.69,4,"error: invalid date ""2023-09-20""",9,Available
746,Mr,3,449.84,1,"error: invalid date ""2023-09-20""",3,Available
747,Mr,2,775.09,4,"error: invalid date ""2023-09-20""",8,In Stock
748,Dr,3,32.63,5,"error: invalid date ""2023-09-20""",5,Out of Stock
749,Dr,2,715.96,3,"error: invalid date ""2023-09-20""",3,In Stock
750,Dr,2,144.44,5,"error: invalid date ""2023-09-20""",7,Available
751,Honorable,3,944.3,4,"error: invalid date ""2023-09-20""",10,Out of Stock
752,Honorable,2,493.86,4,"error: invalid date ""2023-09-20""",2,In Stock
753,Mrs,4,624.72,4,"error: invalid date ""2023-09-20""",10,In Stock
754,Ms,1,365.36,5,"error: invalid date ""2023-09-20""",5,Out of Stock
755,Dr,3,348.71,5,"error: invalid date ""2023-09-20""",5,Available
756,Mr,2,89.32,1,"error: invalid date ""2023-09-20""",5,Out of Stock
757,Rev,1,486.48,4,"error: invalid date ""2023-09-20""",9,Available
758,Mr,4,864.93,4,"error: invalid date ""2023-09-20""",7,In Stock
759,Mr,3,83.49,4,"error: invalid date ""2023-09-20""",3,Out of Stock
760,Dr,5,413.99,3,"error: invalid date ""2023-09-20""",2,In Stock
761,Rev,1,415.38,1,"error: invalid date ""2023-09-20""",8,Out of Stock
762,Dr,4,571.99,3,"error: invalid date ""2023-09-20""",10,In Stock
763,Mr,3,100.22,1,"error: invalid date ""2023-09-20""",8,Available
764,Mr,1,303.73,1,"error: invalid date ""2023-09-20""",1,Out of Stock
765,Rev,5,635.95,3,"error: invalid date ""2023-09-20""",8,Available
766,Honorable,5,218.77,1,"error: invalid date ""2023-09-20""",6,Out of Stock
767,Honorable,4,400.58,3,"error: invalid date ""2023-09-20""",7,Available
768,Rev,3,584.12,1,"error: invalid date ""2023-09-20""",7,In Stock
769,Mr,5,597.83,2,"error: invalid date ""2023-09-20""",3,Available
770,Mr,2,534.45,3,"error: invalid date ""2023-09-20""",5,In Stock
771,Mrs,5,527.35,1,"error: invalid date ""2023-09-20""",4,Out of Stock
772,Dr,2,54.24,4,"error: invalid date ""2023-09-20""",2,Available
773,Mr,5,833.74,4,"error: invalid date ""2023-09-20""",7,In Stock
774,Mr,5,670.72,1,"error: invalid date ""2023-09-20""",9,Out of Stock
775,Dr,3,547.32,4,"error: invalid date ""2023-09-20""",5,In Stock
776,Dr,1,661.42,5,"error: invalid date ""2023-09-20""",2,Available
777,Rev,3,551.67,1,"error: invalid date ""2023-09-20""",10,Available
778,Mrs,5,661.84,5,"error: invalid date ""2023-09-20""",5,Available
779,Rev,2,104.0,4,"error: invalid date ""2023-09-20""",5,In Stock
780,Dr,4,636.85,1,"error: invalid date ""2023-09-20""",9,In Stock
781,Dr,1,908.64,1,"error: invalid date ""2023-09-20""",0,Out of Stock
782,Ms,2,841.19,4,"error: invalid date ""2023-09-20""",7,In Stock
783,Rev,5,713.02,5,"error: invalid date ""2023-09-20""",7,Available
784,Rev,1,489.02,5,"error: invalid date ""2023-09-20""",8,Available
785,Ms,2,677.15,2,"error: invalid date ""2023-09-20""",7,Out of Stock
786,Dr,1,327.69,2,"error: invalid date ""2023-09-20""",4,In Stock
787,Ms,3,955.64,3,"error: invalid date ""2023-09-20""",8,In Stock
788,Rev,3,722.34,1,"error: invalid date ""2023-09-20""",0,In Stock
789,Mrs,1,547.76,2,"error: invalid date ""2023-09-20""",8,Out of Stock
790,Ms,5,955.8,3,"error: invalid date ""2023-09-20""",8,Out of Stock
791,Honorable,1,819.16,4,"error: invalid date ""2023-09-20""",8,Available
792,Ms,1,273.91,1,"error: invalid date ""2023-09-20""",8,In Stock
793,Dr,5,360.43,5,"error: invalid date ""2023-09-20""",7,In Stock
794,Dr,5,723.95,1,"error: invalid date ""2023-09-20""",1,Out of Stock
795,Mr,1,945.02,4,"error: invalid date ""2023-09-20""",10,Available
796,Ms,2,197.96,4,"error: invalid date ""2023-09-20""",3,Out of Stock
797,Mrs,4,650.03,5,"error: invalid date ""2023-09-20""",0,Out of Stock
798,Ms,1,4.07,5,"error: invalid date ""2023-09-20""",5,In Stock
799,Rev,3,485.41,3,"error: invalid date ""2023-09-20""",0,In Stock
800,Dr,1,615.2,1,"error: invalid date ""2023-09-20""",4,Available
801,Rev,2,880.26,5,"error: invalid date ""2023-09-20""",4,Out of Stock
802,Dr,2,957.97,3,"error: invalid date ""2023-09-20""",4,Available
803,Rev,1,130.17,4,"error: invalid date ""2023-09-20""",5,Out of Stock
804,Rev,1,638.18,4,"error: invalid date ""2023-09-20""",7,Available
805,Honorable,5,316.76,3,"error: invalid date ""2023-09-20""",8,Out of Stock
806,Rev,4,81.79,5,"error: invalid date ""2023-09-20""",0,Available
807,Rev,5,369.59,4,"error: invalid date ""2023-09-20""",6,In Stock
808,Mr,3,724.42,3,"error: invalid date ""2023-09-20""",3,Out of Stock
809,Honorable,4,547.4,4,"error: invalid date ""2023-09-20""",7,In Stock
810,Honorable,2,905.26,1,"error: invalid date ""2023-09-20""",4,In Stock
811,Mr,5,488.29,3,"error: invalid date ""2023-09-20""",2,Available
812,Dr,1,425.03,5,"error: invalid date ""2023-09-20""",4,Out of Stock
813,Rev,3,549.42,2,"error: invalid date ""2023-09-20""",3,In Stock
814,Rev,4,489.35,3,"error: invalid date ""2023-09-20""",8,In Stock
815,Dr,2,328.18,3,"error: invalid date ""2023-09-20""",9,In Stock
816,Honorable,4,145.66,2,"error: invalid date ""2023-09-20""",6,In Stock
817,Mrs,4,121.79,5,"error: invalid date ""2023-09-20""",4,Out of Stock
818,Honorable,4,232.44,1,"error: invalid date ""2023-09-20""",7,In Stock
819,Ms,2,632.87,4,"error: invalid date ""2023-09-20""",2,In Stock
820,Mrs,2,222.06,1,"error: invalid date ""2023-09-20""",8,Available
821,Honorable,2,119.73,3,"error: invalid date ""2023-09-20""",3,In Stock
822,Ms,3,541.15,5,"error: invalid date ""2023-09-20""",6,In Stock
823,Mrs,3,447.68,1,"error: invalid date ""2023-09-20""",3,Available
824,Honorable,2,515.81,2,"error: invalid date ""2023-09-20""",6,Out of Stock
825,Mrs,4,370.68,4,"error: invalid date ""2023-09-20""",9,Available
826,Rev,3,598.39,4,"error: invalid date ""2023-09-20""",0,Available
827,Ms,4,697.76,5,"error: invalid date ""2023-09-20""",0,Out of Stock
828,Rev,5,10.14,1,"error: invalid date ""2023-09-20""",1,Available
829,Dr,4,534.65,1,"error: invalid date ""2023-09-20""",1,Out of Stock
830,Mrs,5,614.3,5,"error: invalid date ""2023-09-20""",9,Out of Stock
831,Honorable,4,328.97,1,"error: invalid date ""2023-09-20""",7,Available
832,Rev,2,123.09,3,"error: invalid date ""2023-09-20""",2,Out of Stock
833,Dr,1,107.26,4,"error: invalid date ""2023-09-20""",7,In Stock
834,Mrs,3,581.12,2,"error: invalid date ""2023-09-20""",5,In Stock
835,Mrs,2,322.79,2,"error: invalid date ""2023-09-20""",5,In Stock
836,Mrs,4,502.7,2,"error: invalid date ""2023-09-20""",9,Available
837,Mr,2,617.73,4,"error: invalid date ""2023-09-20""",8,Available
838,Rev,3,648.01,2,"error: invalid date ""2023-09-20""",6,Out of Stock
839,Honorable,4,592.95,4,"error: invalid date ""2023-09-20""",6,Available
840,Dr,3,767.52,3,"error: invalid date ""2023-09-20""",5,Available
841,Mr,4,711.18,5,"error: invalid date ""2023-09-20""",7,In Stock
842,Mr,3,190.8,3,"error: invalid date ""2023-09-20""",3,In Stock
843,Honorable,3,687.24,4,"error: invalid date ""2023-09-20""",6,In Stock
844,Mr,3,232.11,5,"error: invalid date ""2023-09-20""",5,In Stock
845,Dr,1,257.19,1,"error: invalid date ""2023-09-20""",1,Available
846,Rev,1,626.88,3,"error: invalid date ""2023-09-20""",4,Available
847,Mrs,5,186.65,5,"error: invalid date ""2023-09-20""",6,Out of Stock
848,Ms,5,340.06,4,"error: invalid date ""2023-09-20""",6,In Stock
849,Honorable,1,925.66,5,"error: invalid date ""2023-09-20""",3,Available
850,Honorable,5,170.16,2,"error: invalid date ""2023-09-20""",1,Out of Stock
851,Dr,3,198.08,4,"error: invalid date ""2023-09-20""",9,In Stock
852,Honorable,4,729.44,4,"error: invalid date ""2023-09-20""",8,Out of Stock
853,Honorable,4,435.82,3,"error: invalid date ""2023-09-20""",4,Out of Stock
854,Ms,4,939.95,5,"error: invalid date ""2023-09-20""",0,Available
855,Rev,3,628.42,2,"error: invalid date ""2023-09-20""",1,Out of Stock
856,Mrs,1,526.38,3,"error: invalid date ""2023-09-20""",0,Out of Stock
857,Ms,4,691.89,1,"error: invalid date ""2023-09-20""",10,Available
858,Mr,1,250.35,2,"error: invalid date ""2023-09-20""",1,In Stock
859,Mrs,4,915.6,1,"error: invalid date ""2023-09-20""",5,Available
860,Mr,2,166.44,2,"error: invalid date ""2023-09-20""",8,Available
861,Rev,4,294.92,3,"error: invalid date ""2023-09-20""",2,Out of Stock
862,Ms,5,856.26,4,"error: invalid date ""2023-09-20""",7,In Stock
863,Rev,1,88.19,5,"error: invalid date ""2023-09-20""",9,Out of Stock
864,Mr,2,681.62,3,"error: invalid date ""2023-09-20""",4,Available
865,Mr,5,754.34,5,"error: invalid date ""2023-09-20""",6,Available
866,Ms,5,36.92,3,"error: invalid date ""2023-09-20""",7,Out of Stock
867,Dr,5,507.85,4,"error: invalid date ""2023-09-20""",10,Available
868,Rev,1,444.35,5,"error: invalid date ""2023-09-20""",0,Available
869,Mrs,2,345.43,1,"error: invalid date ""2023-09-20""",2,Available
870,Mr,3,570.33,3,"error: invalid date ""2023-09-20""",4,In Stock
871,Rev,4,777.91,3,"error: invalid date ""2023-09-20""",1,Available
872,Rev,5,948.12,5,"error: invalid date ""2023-09-20""",9,Out of Stock
873,Rev,4,697.35,3,"error: invalid date ""2023-09-20""",5,In Stock
874,Honorable,2,943.77,2,"error: invalid date ""2023-09-20""",1,In Stock
875,Dr,3,741.88,1,"error: invalid date ""2023-09-20""",5,Out of Stock
876,Dr,3,533.63,4,"error: invalid date ""2023-09-20""",0,Available
877,Mr,2,495.59,1,"error: invalid date ""2023-09-20""",6,Available
878,Honorable,5,866.49,4,"error: invalid date ""2023-09-20""",4,In Stock
879,Rev,1,46.63,3,"error: invalid date ""2023-09-20""",10,Available
880,Mr,2,472.51,3,"error: invalid date ""2023-09-20""",6,Available
881,Dr,4,98.6,3,"error: invalid date ""2023-09-20""",0,Available
882,Dr,4,763.23,3,"error: invalid date ""2023-09-20""",4,Out of Stock
883,Mrs,2,60.39,3,"error: invalid date ""2023-09-20""",7,Available
884,Ms,2,577.22,2,"error: invalid date ""2023-09-20""",3,Out of Stock
885,Mrs,4,929.89,3,"error: invalid date ""2023-09-20""",6,Out of Stock
886,Mrs,3,327.68,2,"error: invalid date ""2023-09-20""",3,Out of Stock
887,Mr,5,575.37,2,"error: invalid date ""2023-09-20""",5,Available
888,Honorable,2,421.88,5,"error: invalid date ""2023-09-20""",7,In Stock
889,Mr,2,477.71,5,"error: invalid date ""2023-09-20""",4,Out of Stock
890,Rev,4,753.82,4,"error: invalid date ""2023-09-20""",3,In Stock
891,Mr,5,504.48,3,"error: invalid date ""2023-09-20""",4,Out of Stock
892,Mrs,2,572.9,1,"error: invalid date ""2023-09-20""",10,Out of Stock
893,Rev,4,314.78,1,"error: invalid date ""2023-09-20""",8,Available
894,Honorable,5,154.24,1,"error: invalid date ""2023-09-20""",5,Out of Stock
895,Dr,1,340.11,3,"error: invalid date ""2023-09-20""",5,Out of Stock
896,Honorable,5,722.85,3,"error: invalid date ""2023-09-20""",4,Out of Stock
897,Ms,5,26.63,2,"error: invalid date ""2023-09-20""",7,Available
898,Dr,3,836.0,5,"error: invalid date ""2023-09-20""",3,Out of Stock
899,Ms,4,976.72,2,"error: invalid date ""2023-09-20""",1,Out of Stock
900,Honorable,4,945.43,3,"error: invalid date ""2023-09-20""",7,Out of Stock
901,Mr,1,447.16,3,"error: invalid date ""2023-09-20""",8,In Stock
902,Rev,1,385.93,3,"error: invalid date ""2023-09-20""",0,Available
903,Honorable,1,177.56,1,"error: invalid date ""2023-09-20""",6,Out of Stock
904,Mr,2,872.92,1,"error: invalid date ""2023-09-20""",10,Available
905,Dr,2,1.64,5,"error: invalid date ""2023-09-20""",1,In Stock
906,Ms,1,125.24,4,"error: invalid date ""2023-09-20""",2,Available
907,Ms,3,430.95,5,"error: invalid date ""2023-09-20""",8,Out of Stock
908,Rev,4,51.78,4,"error: invalid date ""2023-09-20""",4,In Stock
909,Ms,2,647.65,2,"error: invalid date ""2023-09-20""",5,Available
910,Ms,3,290.89,2,"error: invalid date ""2023-09-20""",8,In Stock
911,Honorable,1,991.82,3,"error: invalid date ""2023-09-20""",1,Available
912,Rev,2,41.85,1,"error: invalid date ""2023-09-20""",8,Out of Stock
913,Mr,1,663.31,4,"error: invalid date ""2023-09-20""",10,Available
914,Dr,2,148.69,1,"error: invalid date ""2023-09-20""",3,Available
915,Mrs,3,531.18,2,"error: invalid date ""2023-09-20""",4,Out of Stock
916,Ms,5,511.38,1,"error: invalid date ""2023-09-20""",3,Available
917,Ms,4,817.94,1,"error: invalid date ""2023-09-20""",8,Out of Stock
918,Honorable,4,41.59,1,"error: invalid date ""2023-09-20""",7,Out of Stock
919,Mr,5,541.85,3,"error: invalid date ""2023-09-20""",1,Out of Stock
920,Ms,1,942.07,3,"error: invalid date ""2023-09-20""",1,In Stock
921,Mr,5,537.97,2,"error: invalid date ""2023-09-20""",3,In Stock
922,Honorable,1,4.14,5,"error: invalid date ""2023-09-20""",10,Available
923,Ms,2,657.28,4,"error: invalid date ""2023-09-20""",6,In Stock
924,Honorable,5,518.53,4,"error: invalid date ""2023-09-20""",2,In Stock
925,Mr,5,656.39,3,"error: invalid date ""2023-09-20""",2,Out of Stock
926,Mrs,5,354.66,3,"error: invalid date ""2023-09-20""",9,Out of Stock
927,Dr,4,326.11,2,"error: invalid date ""2023-09-20""",10,Available
928,Mrs,1,190.89,4,"error: invalid date ""2023-09-20""",10,Available
929,Mrs,1,242.34,4,"error: invalid date ""2023-09-20""",2,In Stock
930,Ms,2,415.82,4,"error: invalid date ""2023-09-20""",6,Out of Stock
931,Mrs,4,244.56,3,"error: invalid date ""2023-09-20""",8,In Stock
932,Rev,3,878.9,4,"error: invalid date ""2023-09-20""",5,Out of Stock
933,Mr,2,31.4,4,"error: invalid date ""2023-09-20""",9,Out of Stock
934,Mrs,2,849.77,3,"error: invalid date ""2023-09-20""",10,Out of Stock
935,Mrs,5,836.3,4,"error: invalid date ""2023-09-20""",0,In Stock
936,Mrs,5,474.87,2,"error: invalid date ""2023-09-20""",3,In Stock
937,Dr,4,31.7,1,"error: invalid date ""2023-09-20""",5,Available
938,Rev,2,783.82,1,"error: invalid date ""2023-09-20""",3,Available
939,Rev,1,312.72,3,"error: invalid date ""2023-09-20""",5,In Stock
940,Rev,3,896.97,4,"error: invalid date ""2023-09-20""",9,Out of Stock
941,Mrs,5,984.11,4,"error: invalid date ""2023-09-20""",1,Available
942,Mrs,2,848.75,2,"error: invalid date ""2023-09-20""",8,Out of Stock
943,Dr,1,493.1,5,"error: invalid date ""2023-09-20""",5,Out of Stock
944,Ms,1,573.58,5,"error: invalid date ""2023-09-20""",1,Available
945,Honorable,1,958.38,5,"error: invalid date ""2023-09-20""",0,Out of Stock
946,Rev,1,876.46,4,"error: invalid date ""2023-09-20""",0,Out of Stock
947,Rev,1,769.86,2,"error: invalid date ""2023-09-20""",1,Available
948,Ms,1,422.33,2,"error: invalid date ""2023-09-20""",8,Available
949,Rev,2,330.83,5,"error: invalid date ""2023-09-20""",4,Available
950,Honorable,1,842.4,5,"error: invalid date ""2023-09-20""",0,Available
951,Mrs,2,88.84,5,"error: invalid date ""2023-09-20""",0,Available
952,Rev,3,383.3,1,"error: invalid date ""2023-09-20""",9,Available
953,Rev,3,28.83,3,"error: invalid date ""2023-09-20""",7,Out of Stock
954,Rev,4,822.65,1,"error: invalid date ""2023-09-20""",4,Out of Stock
955,Rev,2,452.82,4,"error: invalid date ""2023-09-20""",6,In Stock
956,Honorable,3,400.51,1,"error: invalid date ""2023-09-20""",6,Available
957,Dr,4,258.77,4,"error: invalid date ""2023-09-20""",8,Available
958,Mrs,1,433.44,2,"error: invalid date ""2023-09-20""",9,In Stock
959,Dr,4,14.95,2,"error: invalid date ""2023-09-20""",7,Out of Stock
960,Mr,3,571.41,5,"error: invalid date ""2023-09-20""",4,Out of Stock
961,Mr,2,494.53,1,"error: invalid date ""2023-09-20""",1,Available
962,Mrs,3,531.08,5,"error: invalid date ""2023-09-20""",5,In Stock
963,Dr,5,294.88,2,"error: invalid date ""2023-09-20""",0,Out of Stock
964,Rev,2,347.67,4,"error: invalid date ""2023-09-20""",6,Available
965,Dr,5,506.12,5,"error: invalid date ""2023-09-20""",4,Out of Stock
966,Ms,2,376.82,3,"error: invalid date ""2023-09-20""",7,Available
967,Honorable,2,323.4,1,"error: invalid date ""2023-09-20""",5,In Stock
968,Rev,2,217.77,4,"error: invalid date ""2023-09-20""",2,Out of Stock
969,Ms,2,562.47,1,"error: invalid date ""2023-09-20""",5,Out of Stock
970,Ms,1,939.91,4,"error: invalid date ""2023-09-20""",5,Out of Stock
971,Honorable,5,740.28,4,"error: invalid date ""2023-09-20""",3,Out of Stock
972,Rev,1,724.06,4,"error: invalid date ""2023-09-20""",8,Out of Stock
973,Ms,5,154.01,3,"error: invalid date ""2023-09-20""",5,Available
974,Dr,1,56.52,5,"error: invalid date ""2023-09-20""",5,In Stock
975,Ms,2,93.04,1,"error: invalid date ""2023-09-20""",8,In Stock
976,Mrs,2,659.39,3,"error: invalid date ""2023-09-20""",1,Available
977,Dr,1,722.47,2,"error: invalid date ""2023-09-20""",6,Out of Stock
978,Mr,2,917.34,1,"error: invalid date ""2023-09-20""",9,Out of Stock
979,Dr,5,692.17,2,"error: invalid date ""2023-09-20""",9,Out of Stock
980,Ms,2,230.27,1,"error: invalid date ""2023-09-20""",3,In Stock
981,Mr,3,792.94,1,"error: invalid date ""2023-09-20""",6,In Stock
982,Rev,2,951.25,3,"error: invalid date ""2023-09-20""",7,Available
983,Rev,5,828.08,4,"error: invalid date ""2023-09-20""",9,Out of Stock
984,Honorable,1,527.83,3,"error: invalid date ""2023-09-20""",2,Available
985,Dr,1,735.01,2,"error: invalid date ""2023-09-20""",7,In Stock
986,Rev,4,248.85,1,"error: invalid date ""2023-09-20""",4,Out of Stock
987,Mr,2,342.82,5,"error: invalid date ""2023-09-20""",7,Available
988,Rev,2,5.08,1,"error: invalid date ""2023-09-20""",4,In Stock
989,Honorable,2,212.11,5,"error: invalid date ""2023-09-20""",10,In Stock
990,Rev,5,6.67,1,"error: invalid date ""2023-09-20""",1,Available
991,Mrs,5,587.1,3,"error: invalid date ""2023-09-20""",4,Available
992,Mr,3,838.7,2,"error: invalid date ""2023-09-20""",8,In Stock
993,Dr,1,353.6,3,"error: invalid date ""2023-09-20""",8,Available
994,Mrs,5,736.3,1,"error: invalid date ""2023-09-20""",9,Available
995,Dr,1,349.97,3,"error: invalid date ""2023-09-20""",4,Available
996,Dr,4,20.44,1,"error: invalid date ""2023-09-20""",9,Available
997,Rev,2,845.61,5,"error: invalid date ""2023-09-20""",6,Available
998,Dr,2,59.56,3,"error: invalid date ""2023-09-20""",3,Out of Stock
999,Honorable,4,386.29,2,"error: invalid date ""2023-09-20""",3,Available
1000,Dr,5,850.75,1,"error: invalid date ""2023-09-20""",9,Available
